C/A;UNIT;SCP;STATION; LINENAME; DIVISION; DATEn;TIMEn;DESCn;ENTRIESn;EXITSn
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/28/2017;05:00:00;REGULAR;0000342684;0000087042                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/28/2017;09:00:00;REGULAR;0000342685;0000087044                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/28/2017;13:00:00;REGULAR;0000342747;0000087053                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/28/2017;17:00:00;REGULAR;0000342888;0000087068                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/28/2017;21:00:00;REGULAR;0000343051;0000087077                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;01:00:00;REGULAR;0000343069;0000087085                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;05:00:00;REGULAR;0000343070;0000087085                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;09:00:00;REGULAR;0000343070;0000087090                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;13:00:00;REGULAR;0000343113;0000087097                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;17:00:00;REGULAR;0000343256;0000087106                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/29/2017;21:00:00;REGULAR;0000343404;0000087111                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;01:00:00;REGULAR;0000343420;0000087115                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;05:00:00;REGULAR;0000343420;0000087117                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;09:00:00;REGULAR;0000343431;0000087132                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;13:00:00;REGULAR;0000343470;0000087144                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;17:00:00;REGULAR;0000343591;0000087163                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/30/2017;21:00:00;REGULAR;0000343700;0000087171                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;01:00:00;REGULAR;0000343713;0000087172                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;05:00:00;REGULAR;0000343714;0000087172                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;09:00:00;REGULAR;0000343731;0000087199                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;13:00:00;REGULAR;0000343763;0000087221                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;17:00:00;REGULAR;0000343867;0000087228                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;05/31/2017;21:00:00;REGULAR;0000344017;0000087236                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;01:00:00;REGULAR;0000344049;0000087237                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;05:00:00;REGULAR;0000344049;0000087237                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;09:00:00;REGULAR;0000344061;0000087254                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;13:00:00;REGULAR;0000344122;0000087301                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;17:00:00;REGULAR;0000344237;0000087326                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/01/2017;21:00:00;REGULAR;0000344349;0000087335                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;01:00:00;REGULAR;0000344363;0000087337                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;05:00:00;REGULAR;0000344363;0000087338                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;09:00:00;REGULAR;0000344367;0000087373                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;13:00:00;REGULAR;0000344437;0000087393                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;17:00:00;REGULAR;0000344601;0000087420                                         
A050;R088;00-02-01;CORTLANDT ST;RNW;BMT;06/02/2017;21:00:00;REGULAR;0000344717;0000087427                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;01:00:00;REGULAR;0001323933;0000634757                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;05:00:00;REGULAR;0001323937;0000634759                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;09:00:00;REGULAR;0001323948;0000634768                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;13:00:00;REGULAR;0001324000;0000634785                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;17:00:00;REGULAR;0001324172;0000634806                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/27/2017;21:00:00;REGULAR;0001324335;0000634821                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;01:00:00;REGULAR;0001324368;0000634834                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;05:00:00;REGULAR;0001324368;0000634835                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;09:00:00;REGULAR;0001324379;0000634842                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;13:00:00;REGULAR;0001324427;0000634845                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;17:00:00;REGULAR;0001324573;0000634854                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/28/2017;21:00:00;REGULAR;0001324768;0000634860                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;01:00:00;REGULAR;0001324789;0000634867                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;05:00:00;REGULAR;0001324790;0000634869                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;09:00:00;REGULAR;0001324793;0000634873                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;13:00:00;REGULAR;0001324826;0000634893                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;17:00:00;REGULAR;0001324974;0000634908                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/29/2017;21:00:00;REGULAR;0001325037;0000634914                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;01:00:00;REGULAR;0001325062;0000634922                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;05:00:00;REGULAR;0001325063;0000634922                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;09:00:00;REGULAR;0001325073;0000634981                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;13:00:00;REGULAR;0001325115;0000635024                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;17:00:00;REGULAR;0001325209;0000635040                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/30/2017;21:00:00;REGULAR;0001325358;0000635073                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;01:00:00;REGULAR;0001325371;0000635077                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;05:00:00;REGULAR;0001325375;0000635078                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;09:00:00;REGULAR;0001325381;0000635141                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;13:00:00;REGULAR;0001325425;0000635177                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;17:00:00;REGULAR;0001325516;0000635207                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;05/31/2017;21:00:00;REGULAR;0001325640;0000635223                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;01:00:00;REGULAR;0001325657;0000635234                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;05:00:00;REGULAR;0001325658;0000635236                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;09:00:00;REGULAR;0001325661;0000635289                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;13:00:00;REGULAR;0001325713;0000635346                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;17:00:00;REGULAR;0001325841;0000635368                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/01/2017;21:00:00;REGULAR;0001326012;0000635385                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;01:00:00;REGULAR;0001326058;0000635390                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;05:00:00;REGULAR;0001326059;0000635392                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;09:00:00;REGULAR;0001326066;0000635446                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;13:00:00;REGULAR;0001326115;0000635509                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;17:00:00;REGULAR;0001326238;0000635536                                         
A050;R088;00-03-00;CORTLANDT ST;RNW;BMT;06/02/2017;21:00:00;REGULAR;0001326400;0000635547                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;01:00:00;REGULAR;0010445983;0002115616                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;05:00:00;REGULAR;0010445984;0002115617                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;09:00:00;REGULAR;0010445990;0002115625                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;13:00:00;REGULAR;0010446055;0002115641                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;17:00:00;REGULAR;0010446233;0002115661                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/27/2017;21:00:00;REGULAR;0010446388;0002115664                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;01:00:00;REGULAR;0010446435;0002115664                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;05:00:00;REGULAR;0010446435;0002115664                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;09:00:00;REGULAR;0010446439;0002115668                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;13:00:00;REGULAR;0010446513;0002115678                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;17:00:00;REGULAR;0010446647;0002115698                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/28/2017;21:00:00;REGULAR;0010446825;0002115707                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;01:00:00;REGULAR;0010446843;0002115707                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;05:00:00;REGULAR;0010446844;0002115707                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;09:00:00;REGULAR;0010446848;0002115712                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;13:00:00;REGULAR;0010446895;0002115721                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;17:00:00;REGULAR;0010447035;0002115734                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/29/2017;21:00:00;REGULAR;0010447134;0002115739                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;01:00:00;REGULAR;0010447159;0002115742                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;05:00:00;REGULAR;0010447159;0002115743                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;09:00:00;REGULAR;0010447163;0002115787                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;13:00:00;REGULAR;0010447225;0002115818                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;17:00:00;REGULAR;0010447351;0002115830                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/30/2017;21:00:00;REGULAR;0010447502;0002115833                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;01:00:00;REGULAR;0010447512;0002115833                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;05:00:00;REGULAR;0010447512;0002115835                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;09:00:00;REGULAR;0010447519;0002115874                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;13:00:00;REGULAR;0010447578;0002115903                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;17:00:00;REGULAR;0010447679;0002115921                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;05/31/2017;21:00:00;REGULAR;0010447835;0002115934                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;01:00:00;REGULAR;0010447854;0002115937                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;05:00:00;REGULAR;0010447854;0002115942                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;09:00:00;REGULAR;0010447862;0002115980                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;13:00:00;REGULAR;0010447935;0002116020                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;17:00:00;REGULAR;0010448054;0002116034                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/01/2017;21:00:00;REGULAR;0010448256;0002116045                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;01:00:00;REGULAR;0010448296;0002116047                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;05:00:00;REGULAR;0010448296;0002116048                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;09:00:00;REGULAR;0010448300;0002116097                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;13:00:00;REGULAR;0010448358;0002116128                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;17:00:00;REGULAR;0010448546;0002116158                                         
A050;R088;00-03-01;CORTLANDT ST;RNW;BMT;06/02/2017;21:00:00;REGULAR;0010448719;0002116163                                         
A050;R088;00-03-02;CORTLANDT ST;RNW;BMT;05/27/2017;01:00:00;REGULAR;0006407691;0001906464                                         
